dialogue_id,fallacy,clip_path,ref_text,whisper_text,wer,ref_len,whisper_len
18_1992,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/18_1992/906.wav,And is it a negative attack and a personal attack to point out that Bill Clinton simply has trouble telling the truth?,And is it a negative attack and a personal attack to point out that Bill Clinton simply has trouble telling the truth?,0.0,22,22
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/11.wav,"I think it will depend in great measure upon what we do here in the United States, on the kind of society that we build, on the kind of strength that we maintain.","I think it will depend in great measure upon what we do here in the United States, the study that we build, on the kind of strength that we maintain.",0.1212121212121212,33,30
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/15.wav,But they are important and dangerous now because they are mounting a major effort within their own country.,"The Chinese communists have always had a large population, but they are important and dangerous now because they are mounting a major effort within their own country.",0.5,18,27
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/16.wav,"The kind of country we have here, the kind of society we have, the kind of strength we build in the United States will be the defense of freedom.","The kind of country we have here, the kind of society we have, the kind of strength we build in the United States will be the defense of freedom.",0.0,29,29
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/22.wav,"I should make it very clear that I do not think we're doing enough, that I am not satisfied as an American with the progress that we're making.",I should make it very clear that I do not think we're doing enough.,0.5,28,14
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/23.wav,"This is a great country, but I think it could be a greater country; and this is a powerful country, but I think it could be a more powerful country.","This is a great country, but I think it could be a greater country.",0.5333333333333333,30,14
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/23.wav,"This is a great country, but I think it could be a greater country; and this is a powerful country, but I think it could be a more powerful country.","This is a great country, but I think it could be a greater country.",0.5333333333333333,30,14
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/27.wav,"I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting - even though there is a hungry world, and even though four million Americans wait every month for a food package from the government, which averages five cents a day per individual.","I'm not satisfied when we have over $9 billion worth of food, some of it rotting, even though there is a hungry world, and even though 4 million Americans wait every month for a food package from the government, which averages $0.05 a day per individual.",0.1041666666666666,48,46
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/28.wav,"I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families because I don't think we're meeting our obligations toward these Americans.","I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families, because I don't think we're meeting our obligation towards these Americans.",0.054054054054054,37,37
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/53.wav,And I think that's the only way that the United States is going to maintain its freedom.,And I think that's the only way that the United States is going to maintain its freedom.,0.0,17,17
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/63.wav,"I want people in Latin America and Africa and Asia to start to look to America; to see how we're doing things; to wonder what the resident of the United States is doing; and not to look at Khrushchev, or look at the Chinese Communists.","I want people in Latin America and Africa and Asia to start to look to America, to see how we're doing things, to wonder what the president of the United States is doing, and not to look at Kusho or look at the Chinese communists.",0.0444444444444444,45,45
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/75.wav,"There is no question but that this nation cannot stand still; because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.","There is no question, but that this nation cannot stand still, because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.",0.0,33,33
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/86.wav,"Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner: Let's look at the record.","Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner.",0.125,40,35
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/88.wav,"Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation?","Is it true that this administration, as Senator Kennedy has charged, has been an administration of retreat, of defeat, of stagnation?",0.0,21,21
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/88.wav,"Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation?","Is it true that this administration, as Senator Kennedy has charged, has been an administration of retreat, of defeat, of stagnation?",0.0,21,21
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/141.wav,"I believe the programs that Senator Kennedy advocates will have a tendency to stifle those creative energies, I believe in other words, that his program would lead to the stagnation of the motive power that we need in this country to get progress.","I believe the programs that Senator Kennedy advocates will have a tendency to stifle those creative energies. I believe, in other words, that his programs would lead to the stagnation of the motive power that we need in this country to get prime.",0.0465116279069767,43,43
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/129.wav,"I could give better examples, but for - for whatever it is, whether it's in the field of housing, or health, or medical care, or schools, or the eh- development of electric power, we have programs which we believe will move America, move her forward and build on the wonderful record that we have made over these past seven and a half years.","I could give better examples, but for whatever it is, whether it's in the field of housing or health or medical care or schools or the development of electric power, we have programs which we believe will move America, move her forward and build on the wonderful record that we have made over these past seven and a half years.",0.032258064516129,62,60
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/144.wav,I know what it means to be poor.,I know what it means to be poor.,0.0,8,8
1_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/145.wav,I know what it means to see people who are unemployed.,I know what it means to see people who run in for it.,0.3636363636363636,11,13
1_1960,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/102.wav,That shows that there's been more growth in this Administration than in its predecessor.,That shows that there's been more growth in this administration than in its predecessor.,0.0,14,14
1_1960,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/105.wav,We find that your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration.,We find that your wages have gone up five times as much in the Eisenhower administration as they did in the Truman administration.,0.0,23,23
1_1960,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/1_1960/107.wav,We find that the prices you pay went up five times as much in the Truman Administration as they did in the Eisenhower Administration.,We find that the prices you pay went up five times as much in the Truman administration as they did in the Eisenhower administration.,0.0,24,24
